DateTime	RespValue
11:24:08.891	141.3
11:24:08.903	177.0
11:24:08.915	218.5
11:24:08.928	264.3
11:24:08.936	315.6
11:24:08.948	369.8
11:24:08.960	424.4
11:24:08.969	470.0
11:24:08.981	509.0
11:24:08.993	541.5
11:24:09.001	566.6
11:24:09.014	597.2
11:24:09.026	622.1
11:24:09.034	646.2
11:24:09.046	676.0
11:24:09.059	702.4
11:24:09.067	724.3
11:24:09.079	743.2
11:24:09.092	760.2
11:24:09.100	776.7
11:24:09.112	789.9
11:24:09.124	800.4
11:24:09.132	808.7
11:24:09.145	812.3
11:24:09.157	796.4
11:24:09.169	778.9
11:24:09.177	761.7
11:24:09.190	742.9
11:24:09.202	723.0
11:24:09.210	701.7
11:24:09.222	680.8
11:24:09.235	658.1
11:24:09.247	634.5
11:24:09.255	611.7
11:24:09.267	596.9
11:24:09.280	583.2
11:24:09.288	569.1
11:24:09.300	556.5
11:24:09.313	545.8
11:24:09.321	536.4
11:24:09.333	527.8
11:24:09.345	520.9
11:24:09.353	514.9
11:24:09.366	509.3
11:24:09.378	504.4
11:24:09.386	499.2
11:24:09.399	495.7
11:24:09.412	491.2
11:24:09.423	486.4
11:24:09.432	481.4
11:24:09.444	475.1
11:24:09.456	469.0
11:24:09.464	462.8
11:24:09.476	458.3
11:24:09.489	453.7
11:24:09.497	462.7
11:24:09.509	471.5
11:24:09.521	480.0
11:24:09.530	477.4
11:24:09.542	474.6
11:24:09.554	472.8
11:24:09.567	483.8
11:24:09.575	497.6
11:24:09.587	516.6
11:24:09.599	539.8
11:24:09.608	557.5
11:24:09.620	582.1
11:24:09.632	616.1
11:24:09.640	665.2
11:24:09.653	733.9
11:24:09.665	803.2
11:24:09.673	863.9
11:24:09.685	923.9
11:24:09.698	976.9
11:24:09.710	1026.5
11:24:09.718	1068.0
11:24:09.730	1102.8
11:24:09.743	1130.4
11:24:09.751	1155.0
11:24:09.763	1161.0
11:24:09.771	1165.3
11:24:09.784	1165.0
11:24:09.796	1161.7
11:24:09.808	1156.9
11:24:09.816	1150.7
11:24:09.829	1144.4
11:24:09.841	1136.3
11:24:09.849	1127.4
11:24:09.861	1116.4
11:24:09.874	1103.8
11:24:09.886	1090.9
11:24:09.894	1078.2
11:24:09.907	1068.1
11:24:09.919	1057.4
11:24:09.927	1045.5
11:24:09.939	1032.6
11:24:09.952	1019.2
11:24:09.960	1004.1
11:24:09.972	989.6
11:24:09.984	974.4
11:24:09.993	958.1
11:24:10.005	941.6
11:24:10.017	922.8
11:24:10.025	904.9
11:24:10.038	889.1
11:24:10.050	873.6
11:24:10.062	858.3
11:24:10.070	844.4
11:24:10.083	830.3
11:24:10.095	817.7
11:24:10.103	806.3
11:24:10.115	795.2
11:24:10.128	783.7
11:24:10.136	774.0
11:24:10.148	763.2
11:24:10.161	747.4
11:24:10.169	732.4
11:24:10.181	710.1
11:24:10.193	686.4
11:24:10.205	662.2
11:24:10.214	639.3
11:24:10.226	615.7
11:24:10.238	592.7
11:24:10.246	563.3
11:24:10.259	531.6
11:24:10.271	486.8
11:24:10.279	436.3
11:24:10.292	393.1
11:24:10.304	351.1
11:24:10.312	310.6
11:24:10.324	268.9
11:24:10.337	226.9
11:24:10.345	184.4
11:24:10.357	146.9
11:24:10.369	101.1
11:24:10.378	73.3
11:24:10.390	49.9
11:24:10.402	22.4
11:24:10.410	-7.8
11:24:10.423	-41.2
11:24:10.435	-80.3
11:24:10.447	-132.2
11:24:10.455	-184.9
11:24:10.468	-238.7
11:24:10.480	-282.6
11:24:10.488	-328.4
11:24:10.500	-385.1
11:24:10.513	-447.5
11:24:10.525	-513.4
11:24:10.534	-583.3
