DateTime	RespValue
2022-10-21 10:59:31.921	33.9
2022-10-21 10:59:31.928	35.8
2022-10-21 10:59:31.941	36.5
2022-10-21 10:59:31.953	38.4
2022-10-21 10:59:31.961	39.7
2022-10-21 10:59:31.973	42.1
2022-10-21 10:59:31.986	44
2022-10-21 10:59:31.998	43.2
2022-10-21 10:59:32.006	41.2
2022-10-21 10:59:32.019	41.7
2022-10-21 10:59:32.031	43
2022-10-21 10:59:32.039	43.6
2022-10-21 10:59:32.051	45.7
2022-10-21 10:59:32.064	47.5
2022-10-21 10:59:32.072	49.8
2022-10-21 10:59:32.084	52.2
2022-10-21 10:59:32.096	52.1
2022-10-21 10:59:32.105	52.5
2022-10-21 10:59:32.117	54.8
2022-10-21 10:59:32.129	56.1
2022-10-21 10:59:32.137	57.4
2022-10-21 10:59:32.150	58.3
2022-10-21 10:59:32.162	60.5
2022-10-21 10:59:32.174	59.9
2022-10-21 10:59:32.182	59.7
2022-10-21 10:59:32.195	58.8
2022-10-21 10:59:32.207	60.8
2022-10-21 10:59:32.215	61.8
2022-10-21 10:59:32.227	60.3
2022-10-21 10:59:32.240	59.5
2022-10-21 10:59:32.252	58.4
2022-10-21 10:59:32.260	59.8
2022-10-21 10:59:32.272	60.2
2022-10-21 10:59:32.285	63.2
2022-10-21 10:59:32.293	66.2
2022-10-21 10:59:32.305	71.1
2022-10-21 10:59:32.317	73.2
2022-10-21 10:59:32.326	79.3
2022-10-21 10:59:32.338	87.4
2022-10-21 10:59:32.350	95.3
2022-10-21 10:59:32.359	102.2
2022-10-21 10:59:32.371	108
2022-10-21 10:59:32.383	113.6
2022-10-21 10:59:32.391	118.3
2022-10-21 10:59:32.403	123.4
2022-10-21 10:59:32.416	124.9
2022-10-21 10:59:32.428	127.1
2022-10-21 10:59:32.436	126.5
2022-10-21 10:59:32.449	124.2
2022-10-21 10:59:32.461	121.1
2022-10-21 10:59:32.469	118.6
2022-10-21 10:59:32.481	116.9
2022-10-21 10:59:32.494	115.2
2022-10-21 10:59:32.502	112.9
2022-10-21 10:59:32.514	111.3
2022-10-21 10:59:32.526	110
2022-10-21 10:59:32.539	109.3
2022-10-21 10:59:32.547	107.6
2022-10-21 10:59:32.559	108.8
2022-10-21 10:59:32.572	110.3
2022-10-21 10:59:32.580	113.1
2022-10-21 10:59:32.592	111
2022-10-21 10:59:32.604	110
2022-10-21 10:59:32.613	110.4
