DateTime	RespValue
10:59:31.918	4.2
10:59:31.930	4.2
10:59:31.938	3.1
10:59:31.950	1.9
10:59:31.963	0.7
10:59:31.971	2.7
10:59:31.983	3.6
10:59:31.995	4.3
10:59:32.004	7.3
10:59:32.016	5.5
10:59:32.028	5.1
10:59:32.040	4.6
10:59:32.048	7.1
10:59:32.061	7.7
10:59:32.073	9.0
10:59:32.081	7.8
10:59:32.093	8.4
10:59:32.106	7.5
10:59:32.114	4.3
10:59:32.126	6.9
10:59:32.139	5.4
10:59:32.151	8.6
10:59:32.159	6.9
10:59:32.171	9.8
10:59:32.184	6.3
10:59:32.192	4.2
10:59:32.204	1.6
10:59:32.216	1.0
10:59:32.225	4.0
10:59:32.237	0.3
10:59:32.249	0.4
10:59:32.257	-3.4
10:59:32.270	-3.8
10:59:32.282	-7.2
10:59:32.290	-3.9
10:59:32.302	-2.8
10:59:32.315	-1.4
10:59:32.327	-0.4
10:59:32.335	-3.2
10:59:32.347	-1.6
10:59:32.360	-0.6
10:59:32.368	1.2
10:59:32.380	1.0
10:59:32.392	2.4
10:59:32.405	0.0
10:59:32.413	0.6
10:59:32.425	4.6
10:59:32.438	3.2
10:59:32.446	1.9
10:59:32.458	0.4
10:59:32.470	1.9
10:59:32.479	1.6
10:59:32.491	2.3
10:59:32.503	2.8
10:59:32.511	2.5
10:59:32.524	6.2
10:59:32.536	1.3
10:59:32.544	7.5
10:59:32.556	8.4
10:59:32.569	10.0
10:59:32.581	7.1
10:59:32.590	8.8
10:59:32.602	6.9
10:59:32.614	9.4
10:59:32.622	12.4
10:59:32.634	9.2
10:59:32.647	11.9
10:59:32.655	7.0
10:59:32.667	7.8
10:59:32.679	5.2
10:59:32.692	9.4
10:59:32.700	10.4
10:59:32.712	12.2
10:59:32.724	9.5
10:59:32.732	8.3
10:59:32.745	8.0
10:59:32.757	5.4
10:59:32.765	7.2
10:59:32.777	7.4
10:59:32.790	9.4
10:59:32.798	6.4
10:59:32.810	6.1
10:59:32.823	4.9
10:59:32.835	5.2
10:59:32.843	7.1
10:59:32.855	6.8
10:59:32.867	7.5
10:59:32.876	5.8
10:59:32.888	8.0
10:59:32.900	6.8
10:59:32.909	5.8
10:59:32.921	3.5
10:59:32.933	7.6
10:59:32.941	7.3
10:59:32.954	4.3
10:59:32.966	7.2
10:59:32.978	7.1
10:59:32.986	7.9
10:59:32.999	4.3
10:59:33.011	6.1
10:59:33.019	8.0
10:59:33.032	8.4
10:59:33.044	4.7
10:59:33.052	5.0
10:59:33.064	6.2
10:59:33.077	2.9
10:59:33.089	3.3
10:59:33.097	1.5
10:59:33.109	4.2
10:59:33.122	3.5
10:59:33.130	4.7
10:59:33.142	5.4
10:59:33.154	6.0
10:59:33.163	6.2
10:59:33.175	5.5
10:59:33.187	8.1
10:59:33.199	7.7
10:59:33.208	10.0
10:59:33.220	7.4
10:59:33.232	10.3
10:59:33.240	9.3
10:59:33.253	8.0
10:59:33.265	8.0
10:59:33.273	7.7
10:59:33.285	6.9
10:59:33.297	5.8
10:59:33.310	5.8
10:59:33.318	3.3
10:59:33.330	3.6
10:59:33.342	0.7
10:59:33.351	-0.7
10:59:33.363	0.3
10:59:33.375	1.0
10:59:33.387	4.9
10:59:33.396	5.3
10:59:33.408	3.9
10:59:33.420	3.4
10:59:33.428	4.7
10:59:33.441	3.1
10:59:33.453	4.9
10:59:33.461	8.4
10:59:33.473	8.6
10:59:33.486	8.8
10:59:33.494	3.7
10:59:33.506	5.1
10:59:33.518	6.4
10:59:33.527	7.8
10:59:33.539	8.2
10:59:33.551	9.8
10:59:33.563	5.4
10:59:33.572	1.4
10:59:33.584	0.9
10:59:33.596	0.6
10:59:33.604	2.2
10:59:33.617	0.8
10:59:33.629	2.8
10:59:33.641	0.8
10:59:33.649	0.6
10:59:33.662	1.7
10:59:33.674	4.9
10:59:33.682	5.2
10:59:33.694	5.5
10:59:33.707	5.6
10:59:33.715	2.7
10:59:33.727	2.9
10:59:33.739	-0.6
10:59:33.748	3.5
10:59:33.760	1.5
10:59:33.772	6.6
10:59:33.780	5.7
10:59:33.793	6.2
10:59:33.805	8.1
10:59:33.817	6.7
10:59:33.825	10.5
10:59:33.838	10.8
10:59:33.850	10.4
10:59:33.858	8.7
10:59:33.870	13.6
10:59:33.883	7.8
10:59:33.891	5.7
10:59:33.903	7.2
10:59:33.915	4.5
10:59:33.924	6.0
10:59:33.936	3.9
10:59:33.948	4.5
10:59:33.960	5.0
10:59:33.969	4.3
10:59:33.981	1.3
10:59:33.993	-0.1
10:59:34.001	0.8
10:59:34.015	1.5
10:59:34.027	0.6
10:59:34.035	0.4
10:59:34.047	-0.6
10:59:34.060	-1.1
10:59:34.072	-1.0
10:59:34.080	-1.0
10:59:34.093	0.4
10:59:34.105	-0.2
10:59:34.113	0.8
10:59:34.125	-0.6
10:59:34.138	1.8
10:59:34.146	1.1
10:59:34.158	1.4
10:59:34.170	1.0
10:59:34.178	0.8
10:59:34.190	2.0
10:59:34.203	1.4
10:59:34.211	4.2
10:59:34.223	3.9
10:59:34.235	1.8
10:59:34.248	-0.5
10:59:34.256	-0.8
10:59:34.268	-0.1
10:59:34.280	0.4
10:59:34.289	-0.2
10:59:34.301	-2.6
10:59:34.313	-2.6
10:59:34.325	-4.4
10:59:34.334	-4.6
10:59:34.346	-2.8
10:59:34.358	-2.4
10:59:34.366	-1.4
10:59:34.379	-2.5
10:59:34.391	-3.0
10:59:34.399	-0.7
10:59:34.411	1.8
10:59:34.424	0.8
